episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1092, -3941.1879467964172, 2, 12.031200505000015, 297, 643701,                                             643701, 14.836009979248047, 207.8953094482422
1093, 1534.0260050296783, 1, 22.427586302997952, 559, 644260,                                             644260, 15.298945426940918, 208.0145263671875
1094, 881.1109436154366, 1, 21.63308569199944, 534, 644794,                                             644794, 15.700980186462402, 208.30345153808594
1095, -4759.18507951498, 3, 30.133362839002075, 753, 645547,                                             645547, 14.907673835754395, 209.55368041992188
1096, 1970.3691573739052, 1, 12.606399783999223, 318, 645865,                                             645865, 15.650519371032715, 207.26992797851562
1097, -5061.102415680885, 3, 16.59433768999952, 405, 646270,                                             646270, 15.289546012878418, 207.8106231689453
1098, -2667.3625071048737, 3, 11.84093403499719, 289, 646559,                                             646559, 15.32284164428711, 209.92898559570312
1099, -217.29544669389725, 1, 18.6465655710017, 460, 647019,                                             647019, 15.524232864379883, 210.5393829345703
1100, -3500.2112850546837, 1, 52.6185795450001, 1298, 648317,                                             648317, 15.387859344482422, 209.72142028808594
1101, -7334.346108913422, 3, 14.59142888900169, 366, 648683,                                             648683, 15.359381675720215, 207.90603637695312
1102, 2139.218263551593, 1, 13.796372099001019, 338, 649021,                                             649021, 15.28162670135498, 208.0543670654297
1103, -3639.643085360527, 2, 20.412746330999653, 506, 649527,                                             649527, 15.30543327331543, 209.9878387451172
1104, -3210.678904056549, 2, 9.79837342499377, 244, 649771,                                             649771, 16.094158172607422, 209.2335205078125
1105, 1566.0060412287712, 1, 17.985609813003975, 435, 650206,                                             650206, 14.695119857788086, 210.45553588867188
1106, 800.4109741747379, 1, 26.848236142999667, 669, 650875,                                             650875, 15.569175720214844, 209.04458618164062
1107, -4291.605232357979, 3, 26.28387651599769, 643, 651518,                                             651518, 14.596990585327148, 208.33584594726562
1108, 2234.922097027302, 1, 10.157308025998645, 244, 651762,                                             651762, 15.195854187011719, 209.13809204101562
1109, -3941.700601398945, 2, 21.855902923998656, 547, 652309,                                             652309, 14.606000900268555, 208.6422882080078
1110, 2107.3286598324776, 1, 12.434862369998882, 308, 652617,                                             652617, 15.435090065002441, 209.9689178466797
1111, -3092.7160016298294, 3, 7.396684527993784, 180, 652797,                                             652797, 15.408604621887207, 206.74826049804688
1112, 2127.6863079965115, 1, 8.33688556299603, 205, 653002,                                             653002, 14.678627967834473, 206.02169799804688
1113, -2167.7033700346947, 1, 28.32419309100078, 697, 653699,                                             653699, 14.837484359741211, 208.12403869628906
1114, 203.154364913702, 1, 26.492889166998793, 645, 654344,                                             654344, 14.56261157989502, 207.17601013183594
1115, -10073.801569998264, 3, 39.50882724799885, 970, 655314,                                             655314, 14.706292152404785, 207.69615173339844
1116, 2182.771626651287, 1, 7.758063428998867, 184, 655498,                                             655498, 14.246618270874023, 206.32102966308594
1117, -1517.2119764387608, 1, 31.52241447599954, 776, 656274,                                             656274, 14.864832878112793, 206.74192810058594
1118, -3383.1982587575912, 2, 4.734780592996685, 114, 656388,                                             656388, 13.465662956237793, 207.2295379638672
1119, -5030.0975605249405, 3, 15.59452611499728, 382, 656770,                                             656770, 14.92320728302002, 205.8124542236328
1120, 875.1732061207294, 1, 29.112377236997418, 719, 657489,                                             657489, 14.726530075073242, 205.95401000976562
1121, 1041.406873255968, 1, 30.0140333140007, 727, 658216,                                             658216, 14.707043647766113, 205.31640625
1122, -4547.49372780323, 3, 18.463322884999798, 452, 658668,                                             658668, 14.786972045898438, 205.33395385742188
1123, -226.01297187805176, 1, 15.055650747002801, 369, 659037,                                             659037, 13.958205223083496, 204.17088317871094
1124, -3475.3941712081432, 1, 54.01577375600027, 1326, 660363,                                             660363, 14.704011917114258, 205.5599822998047
1125, -2372.753536760807, 1, 36.59228008700302, 904, 661267,                                             661267, 14.840492248535156, 205.51353454589844
1126, -455.6242489218712, 1, 16.38154601500719, 401, 661668,                                             661668, 15.007981300354004, 205.8985137939453
1127, -2404.7804617881775, 3, 1.5679248809974524, 37, 661705,                                             661705, 17.412212371826172, 207.7107391357422
1128, 2378.979054272175, 1, 5.126199257996632, 118, 661823,                                             661823, 14.926252365112305, 204.92503356933594
1129, -586.8623500466347, 1, 21.27329435900174, 523, 662346,                                             662346, 15.359549522399902, 204.67298889160156
1130, 1934.0745936632156, 1, 12.6342756189988, 310, 662656,                                             662656, 14.925094604492188, 206.52325439453125
1131, 1116.670593559742, 1, 20.945396714996605, 514, 663170,                                             663170, 14.688041687011719, 204.65196228027344
1132, 1507.032700330019, 1, 17.392917311997735, 426, 663596,                                             663596, 15.483382225036621, 205.03970336914062
1133, 1607.5657085180283, 1, 17.993365401001938, 441, 664037,                                             664037, 14.856094360351562, 205.55335998535156
1134, -3145.5692014694214, 2, 5.376923830001033, 129, 664166,                                             664166, 16.474336624145508, 206.60430908203125
1135, 1342.497295588255, 1, 18.005499035003595, 442, 664608,                                             664608, 14.342192649841309, 206.40985107421875
